,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,NST_B_Label
2590,1678442501,1678442501,1926.519316,1926.519316,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
2591,1678442501,1678442501,1926.521061,1926.521061,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2592,1678442512,1678442512,1937.423988,1937.423993,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2595,1678442492,1678442492,1917.442001,1917.442001,1e-06,1,0,105,0,105.0,,105.0,,105.0,,840000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2596,1678442490,1678442490,1915.821903,1915.821903,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2597,1678442509,1678442509,1935.058202,1935.06029,0.002089,2,0,72,0,36.0,,36.0,,36.0,,275720.786,0.0,8,0,4.0,,4.0,,4.0,,0.00208807,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2598,1678442520,1678442520,1945.745477,1945.745904,0.000428,3,0,351,0,117.0,,117.0,,117.0,,6560630.014,0.0,0,0,0.0,,0.0,,0.0,,0.000213504,,,,,,,,,,,,,,,,,,,,,,,,,,0
2599,1678442518,1678442518,1943.56786,1943.567864,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2600,1678442522,1678442522,1947.664386,1947.66439,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2602,1678442514,1678442514,1940.087252,1940.087252,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2603,1678442514,1678442514,1940.088902,1940.088902,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2604,1678442483,1678442483,1908.655951,1908.655954,4e-06,4,0,1312,0,328.0,,328.0,,328.0,,2718450560.0,0.0,1200,0,300.0,,300.0,,300.0,,9.54e-07,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2605,1678442524,1678442524,1949.71175,1949.711754,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2607,1678442529,1678442529,1954.831703,1954.831708,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2609,1678442530,1678442530,1955.85575,1955.855754,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2610,1678442534,1678442534,1959.952044,1959.952048,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2611,1678442535,1678442535,1960.975562,1960.975567,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2612,1678441919,1678441919,1344.884347,1344.940765,0.056419,8,0,480,0,60.0,,60.0,,60.0,,68062.248,0.0,0,0,0.0,,0.0,,0.0,,0.008059706,,,,,,,,,,,,,,,,,,,,,,,,,,1
2613,1678442536,1678442536,1961.999514,1961.999518,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2614,1678442537,1678442537,1963.060875,1963.292563,0.231689,16,0,960,0,60.0,,60.0,,60.0,,33147.88,0.0,0,0,0.0,,0.0,,0.0,,0.015445868,,,,,,,,,,,,,,,,,,,,,,,,,,1
2615,1678442527,1678442527,1953.143264,1953.143264,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2616,1678442527,1678442527,1953.145034,1953.145034,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2617,1678442540,1678442540,1966.095771,1966.095776,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2618,1678442541,1678442541,1967.119443,1967.119447,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2620,1678442543,1678442543,1968.850974,1968.850977,4e-06,4,0,1312,0,328.0,,328.0,,328.0,,2718450560.0,0.0,1200,0,300.0,,300.0,,300.0,,9.54e-07,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2621,1678442541,1678442541,1966.703972,1966.764089,0.060118,8,0,480,0,60.0,,60.0,,60.0,,63874.374,0.0,0,0,0.0,,0.0,,0.0,,0.008588144,,,,,,,,,,,,,,,,,,,,,,,,,,1
2622,1678442533,1678442533,1959.060252,1959.062152,0.001901,2,0,72,0,36.0,,36.0,,36.0,,303005.171,0.0,8,0,4.0,,4.0,,4.0,,0.001899958,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2624,1678442544,1678442544,1969.998914,1969.998918,5e-06,4,0,1312,0,328.0,,328.0,,328.0,,2077134252.0,0.0,1200,0,300.0,,300.0,,300.0,,1.35e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2625,1678442546,1678442546,1972.240185,1972.24019,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2628,1678442522,1678442522,1947.443062,1947.443062,1e-06,1,0,105,0,105.0,,105.0,,105.0,,840000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2629,1678442520,1678442520,1945.82296,1945.82296,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2630,1678442548,1678442548,1973.728014,1973.779949,0.051936,8,0,480,0,60.0,,60.0,,60.0,,73937.214,0.0,0,0,0.0,,0.0,,0.0,,0.00741928,,,,,,,,,,,,,,,,,,,,,,,,,,1
2631,1678442550,1678442550,1975.74596,1975.746319,0.00036,3,0,351,0,117.0,,117.0,,117.0,,7798735.302,0.0,0,0,0.0,,0.0,,0.0,,0.000179529,,,,,,,,,,,,,,,,,,,,,,,,,,0
2632,1678442541,1678442541,1966.967291,1966.967291,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2633,1678442541,1678442541,1966.969072,1966.969072,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2634,1678442548,1678442548,1974.287148,1974.287152,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2637,1678442551,1678442551,1977.221753,1977.271797,0.050045,8,0,480,0,60.0,,60.0,,60.0,,76731.216,0.0,0,0,0.0,,0.0,,0.0,,0.007149117,,,,,,,,,,,,,,,,,,,,,,,,,,1
2638,1678442545,1678442545,1971.065701,1971.067657,0.001957,2,0,72,0,36.0,,36.0,,36.0,,294330.155,0.0,8,0,4.0,,4.0,,4.0,,0.001955986,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2640,1678442559,1678442559,1984.527626,1984.52763,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2641,1678442560,1678442560,1985.551054,1985.551059,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2642,1678442552,1678442552,1977.719285,1977.719285,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2643,1678442552,1678442552,1977.721156,1977.721156,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2644,1678442561,1678442561,1986.575047,1986.575051,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2645,1678442565,1678442565,1990.671397,1990.671401,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2646,1678442566,1678442566,1991.69483,1991.694834,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2647,1678442557,1678442557,1983.067275,1983.069197,0.001923,2,0,72,0,36.0,,36.0,,36.0,,299548.779,0.0,8,0,4.0,,4.0,,4.0,,0.001921892,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2648,1678442567,1678442567,1992.718893,1992.718897,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2649,1678442571,1678442571,1996.815834,1996.815839,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2650,1678442572,1678442572,1997.838839,1997.838859,2.1e-05,4,0,240,0,60.0,,60.0,,60.0,,91310473.75,0.0,0,0,0.0,,0.0,,0.0,,6.68e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2651,1678442573,1678442573,1998.862886,1998.862891,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2653,1678442564,1678442564,1989.753043,1989.753043,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2654,1678442577,1678442577,2002.959538,2002.959542,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2655,1678442578,1678442578,2003.982777,2003.982781,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2656,1678442552,1678442552,1977.443423,1977.443423,1e-06,1,0,105,0,105.0,,105.0,,105.0,,840000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2658,1678442569,1678442569,1995.068786,1995.070765,0.00198,2,0,72,0,36.0,,36.0,,36.0,,290892.545,0.0,8,0,4.0,,4.0,,4.0,,0.001979113,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2660,1678442579,1678442579,2005.00674,2005.006744,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2661,1678442583,1678442583,2009.103033,2009.103037,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2662,1678442584,1678442584,2010.126656,2010.126661,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2663,1678442577,1678442577,2003.063164,2003.063164,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2664,1678442577,1678442577,2003.064965,2003.064965,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2665,1678442585,1678442585,2011.150657,2011.150661,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2666,1678442029,1678442029,1454.99997,1455.288145,0.288176,6,0,360,0,60.0,,60.0,,60.0,,9993.889,0.0,0,0,0.0,,0.0,,0.0,,0.057635021,,,,,,,,,,,,,,,,,,,,,,,,,,1
2667,1678441687,1678441687,1112.919236,1112.919523,0.000288,1,1,60,60,60.0,60.0,60.0,60.0,60.0,60.0,1666342.834,1666342.834,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2668,1678441477,1678441477,903.031247,903.031519,0.000273,2,2,120,120,60.0,60.0,60.0,60.0,60.0,60.0,3516025.033,3516025.033,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15e-06,,,,,,,,,,,,,,,,,,,,,,,,,0
2669,1678442034,1678442034,1460.29249,1460.292915,0.000426,2,2,120,120,60.0,60.0,60.0,60.0,60.0,60.0,2252990.529,2252990.529,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19e-06,,,,,,,,,,,,,,,,,,,,,,,,,1
2671,1678442590,1678442590,2015.816258,2016.119976,0.303719,12,0,720,0,60.0,,60.0,,60.0,,18964.893,0.0,0,0,0.0,,0.0,,0.0,,0.027610735,,,,,,,,,,,,,,,,,,,,,,,,,,1
2673,1678442590,1678442590,2015.816359,2015.816359,1e-06,2,0,120,0,60.0,,60.0,,60.0,,960000000.0,0.0,0,0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
2674,1678442590,1678442590,2015.816359,2015.816359,1e-06,2,0,120,0,60.0,,60.0,,60.0,,960000000.0,0.0,0,0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
2676,1678442590,1678442590,2016.270536,2016.270541,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2677,1678442590,1678442590,2016.3603,2016.360301,2e-06,0,3,0,132,,44.0,,44.0,,44.0,0.0,540519978.8,0,0,,0.0,,0.0,,0.0,,4.77e-07,,57.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2678,1678442590,1678442590,2016.360859,2016.360865,7e-06,0,8,0,352,,44.0,,44.0,,44.0,0.0,391171794.0,0,0,,0.0,,0.0,,0.0,,8.86e-07,,47.5,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2679,1678442590,1678442590,2016.360866,2016.360871,6e-06,0,6,0,264,,44.0,,44.0,,44.0,0.0,351602094.2,0,0,,0.0,,0.0,,0.0,,1e-06,,49.667,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2680,1678442592,1678442592,2017.461613,2017.879588,0.417976,6,67,264,2924,44.0,44.0,44.0,40.0,44.0,43.642,5052.922,55964.943,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.022621393,0.006332954,64.0,48.881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,0.0,0.09,14600.0,932.299,0.0,0.0,,0.001,,0.0,,0.000546,1
2682,1678442592,1678442592,2017.461616,2017.879591,0.417976,12,142,528,6200,44.0,44.0,44.0,40.0,44.0,43.662,10105.845,118667.115,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.010485801,0.002964361,64.0,48.718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.915,0.0,0.085,14600.0,937.465,0.0,0.0,,0.001,,0.0,,0.000535,1
2683,1678442592,1678442592,2017.962646,2017.973978,0.011333,0,3,0,132,,44.0,,44.0,,44.0,0.0,93178.923,0,0,,0.0,,0.0,,0.0,,0.005666018,,44.667,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2684,1678442592,1678442592,2017.96484,2017.973975,0.009136,0,6,0,264,,44.0,,44.0,,44.0,0.0,231173.181,0,0,,0.0,,0.0,,0.0,,0.001827002,,50.667,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2685,1678442592,1678442592,2017.973976,2017.973976,1e-06,0,2,0,88,,44.0,,44.0,,44.0,0.0,704000000.0,0,0,,0.0,,0.0,,0.0,,0.0,,41.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2686,1678442581,1678442581,2007.069931,2007.071827,0.001897,2,0,72,0,36.0,,36.0,,36.0,,303652.602,0.0,8,0,4.0,,4.0,,4.0,,0.001895905,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
2688,1678442593,1678442593,2018.979674,2019.408491,0.428818,2,190,88,8352,44.0,44.0,44.0,40.0,44.0,43.958,1641.723,155814.429,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.19e-06,0.002268872,64.0,48.474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.989,0.0,0.011,14600.0,1013.221,0.0,0.0,,0.0,,0.0,,0.000429,1
2689,1678442593,1678442593,2018.979675,2019.406189,0.426515,2,152,88,6680,44.0,44.0,44.0,40.0,44.0,43.947,1650.587,125294.565,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-07,0.002824595,64.0,47.724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.987,0.0,0.013,14600.0,1010.526,0.0,0.0,,0.0,,0.0,,0.00043,1
2692,1678442594,1678442594,2019.482221,2019.909637,0.427417,0,180,0,7920,,44.0,,44.0,,44.0,0.0,148239.277,0,0,,0.0,,0.0,,0.0,,0.002387799,,47.222,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2693,1678442594,1678442594,2019.983686,2020.413419,0.429734,0,93,0,4092,,44.0,,44.0,,44.0,0.0,76177.349,0,0,,0.0,,0.0,,0.0,,0.004671011,,47.785,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2694,1678442594,1678442594,2019.983687,2020.413421,0.429735,0,178,0,7832,,44.0,,44.0,,44.0,0.0,145801.485,0,0,,0.0,,0.0,,0.0,,0.002427876,,47.787,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2695,1678442594,1678442594,2019.983688,2020.413423,0.429736,0,166,0,7304,,44.0,,44.0,,44.0,0.0,135971.87,0,0,,0.0,,0.0,,0.0,,0.002604454,,49.277,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2696,1678442595,1678442595,2020.485179,2020.943538,0.45836,1,57,44,2504,44.0,44.0,44.0,40.0,44.0,43.93,767.955,43703.639,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.008184982,64.0,46.509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.982,0.0,0.018,14600.0,1006.035,0.0,0.0,,0.0,,0.0,,0.000258,1
2697,1678442595,1678442595,2020.48518,2020.945973,0.460794,2,136,88,5976,44.0,44.0,44.0,40.0,44.0,43.941,1527.798,103751.347,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003413282,64.0,48.029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.985,0.0,0.015,14600.0,1008.941,0.0,0.0,,0.001,,0.001,,0.000583,1
2702,1678442595,1678442596,2021.016034,2021.455973,0.43994,0,110,0,4840,,44.0,,44.0,,44.0,0.0,88011.997,0,0,,0.0,,0.0,,0.0,,0.004036138,,48.6,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2703,1678442596,1678442596,2021.517188,2021.964413,0.447226,1,43,44,1888,44.0,44.0,44.0,40.0,44.0,43.907,787.074,33772.645,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.010648211,64.0,47.047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.977,0.0,0.023,14600.0,1000.186,0.0,0.0,,0.0,,0.0,,0.000408,1
2705,1678442596,1678442596,2021.51719,2021.964411,0.447222,2,92,88,4040,44.0,44.0,44.0,40.0,44.0,43.913,1574.162,72268.352,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-07,0.004914517,64.0,46.674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.978,0.0,0.022,14600.0,1001.739,0.0,0.0,,0.0,,0.0,,0.000349,1
2707,1678442596,1678442597,2022.01813,2022.470221,0.452092,0,30,0,1320,,44.0,,44.0,,44.0,0.0,23358.079,0,0,,0.0,,0.0,,0.0,,0.015589344,,48.533,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2710,1678442590,1678442590,2015.816358,2016.120079,0.303722,2,0,120,0,60.0,,60.0,,60.0,,3160.786,0.0,0,0,0.0,,0.0,,0.0,,0.303720951,,,,,,,,,,,,,,,,,,,,,,,,,,1
2711,1678442590,1678442590,2016.360305,2016.360306,2e-06,2,0,120,0,60.0,,60.0,,60.0,,491381798.9,0.0,0,0,0.0,,0.0,,0.0,,9.54e-07,,,,,,,,,,,,,,,,,,,,,,,,,,1
2712,1678442590,1678442590,2016.360303,2016.360304,2e-06,2,0,120,0,60.0,,60.0,,60.0,,437937644.9,0.0,0,0,0.0,,0.0,,0.0,,1.19e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1
2713,1678442597,1678442597,2022.51928,2022.973513,0.454234,0,30,0,1320,,44.0,,44.0,,44.0,0.0,23247.933,0,0,,0.0,,0.0,,0.0,,0.015663205,,48.733,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2714,1678442597,1678442597,2022.521548,2022.975801,0.454254,0,70,0,3080,,44.0,,44.0,,44.0,0.0,54242.785,0,0,,0.0,,0.0,,0.0,,0.006583376,,48.029,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2715,1678442597,1678442597,2022.521549,2022.973517,0.451969,0,60,0,2640,,44.0,,44.0,,44.0,0.0,46728.873,0,0,,0.0,,0.0,,0.0,,0.007660474,,46.767,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2716,1678442596,1678442596,2022.414441,2022.414445,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
2717,1678442597,1678442598,2023.022459,2023.497589,0.475131,2,148,88,6504,44.0,44.0,44.0,40.0,44.0,43.946,1481.696,109510.832,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.19e-06,0.003232177,64.0,45.757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.986,0.0,0.014,14600.0,1010.162,0.0,0.0,,0.001,,0.001,,0.000516,1
2718,1678442597,1678442598,2023.02246,2023.497591,0.475132,2,138,88,6064,44.0,44.0,44.0,40.0,44.0,43.942,1481.693,102102.145,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.91e-06,0.00346811,64.0,47.406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.986,0.0,0.014,14600.0,1009.159,0.0,0.0,,0.001,,0.001,,0.000516,1
2720,1678442598,1678442598,2023.565762,2024.006188,0.440427,0,162,0,7128,,44.0,,44.0,,44.0,0.0,129474.388,0,0,,0.0,,0.0,,0.0,,0.002735564,,48.679,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2721,1678442598,1678442598,2023.570469,2024.069408,0.49894,0,71,0,3124,,44.0,,44.0,,44.0,0.0,50090.187,0,0,,0.0,,0.0,,0.0,,0.007127701,,47.38,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2722,1678442598,1678442598,2023.56576,2024.006191,0.440432,0,150,0,6600,,44.0,,44.0,,44.0,0.0,119882.265,0,0,,0.0,,0.0,,0.0,,0.002955914,,46.453,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,1024.0,,0.0,,,,,,,1
2724,1678442598,1678442599,2024.071746,2024.570749,0.499004,1,94,44,4132,44.0,44.0,44.0,40.0,44.0,43.957,705.405,66243.967,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.005365623,64.0,48.394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.989,0.0,0.011,14600.0,1013.106,0.0,0.0,,0.0,,0.0,,0.000456,1
2725,1678442598,1678442599,2024.074267,2024.524365,0.450099,2,152,88,6680,44.0,44.0,44.0,40.0,44.0,43.947,1564.1,118729.425,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-07,0.002980782,64.0,49.197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.987,0.0,0.013,14600.0,1010.526,0.0,0.0,,0.0,,0.0,,0.000387,1
