start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,NST_B_Label
1678442594.564007,1678442595.024801,2020.485181,2020.945975,0.460795,1,68,44,2988,44,44,44,40,44,43.941,763.897,51875.566,0,0,0,0,0,0,0,0,,0.006877522,64,48.029,1,0,0,0,0,0,0,0,1,0.985,0,0.015,14600,1008.941,0,0,,0.001,,0.001,,0.000586,1
1678442591,1678442591.373342,2017.294514,2017.294516,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442595.094861,1678442595.534793,2021.016035,2021.455967,0.439933,0,60,0,2640,,44,,44,,44,0,48007.324,0,0,,0,,0,,0,,0.007456472,,48.5,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442595.596016,1678442596.043243,2021.51719,2021.964417,0.447228,1,51,44,2240,44,44,44,40,44,43.922,787.071,40069.047,0,0,0,0,0,0,0,0,,0.00894454,64,49.333,1,0,0,0,0,0,0,0,1,0.98,0,0.02,14600,1003.922,0,0,,0,,0,,0.000304,1
1678442595.469752,1678442595.469754,2021.390926,2021.390928,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442596.099344,1678442596.549053,2022.020518,2022.470227,0.44971,0,35,0,1540,,44,,44,,44,0,27395.436,0,0,,0,,0,,0,,0.013226733488195083,,47.829,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442590.439127,1678442590.439127,2016.360301,2016.360301,1e-06,1,0,60,0,60,,60,,60,,480000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1678442596.600376,1678442597.054627,2022.52155,2022.975801,0.454252,0,35,0,1540,,44,,44,,44,0,27121.507,0,0,,0,,0,,0,,0.013360325027914607,,48.029,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442596.493268,1678442596.493269,2022.414442,2022.414443,2e-06,2,0,120,0,60,,60,,60,,491381798.9,0,0,0,0,,0,,0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442597.101287,1678442597.576417,2023.022461,2023.497591,0.475131,1,74,44,3252,44,44,44,40,44,43.946,740.848,54755.416,0,0,0,0,0,0,0,0,,0.006508631,64,45.757,1,0,0,0,0,0,0,0,1,0.986,0,0.014,14600,1010.162,0,0,,0.001,,0.001,,0.000521,1
1678442597.644589,1678442598.085016,2023.565763,2024.00619,0.440428,0,75,0,3300,,44,,44,,44,0,59941.684,0,0,,0,,0,,0,,0.005951717,,46.453,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442598.153094,1678442598.603192,2024.074268,2024.524366,0.450099,1,76,44,3340,44,44,44,40,44,43.947,782.05,59364.713,0,0,0,0,0,0,0,0,,0.006001307,64,49.197,1,0,0,0,0,0,0,0,1,0.987,0,0.013,14600,1010.526,0,0,,0,,0,,0.00039,1
1678442598.656869,1678442599.147883,2024.578043,2025.069057,0.491015,0,88,0,3872,,44,,44,,44,0,63085.649,0,0,,0,,0,,0,,0.005643839,,47.875,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442599.158151,1678442599.649185,2025.079325,2025.570359,0.491035,1,96,44,4220,44,44,44,40,44,43.958,716.853,68752.732,0,0,0,0,0,0,0,0,,0.005168779,64,48.302,1,0,0,0,0,0,0,0,1,0.99,0,0.01,14600,1013.333,0,0,,0.001,,0.001,,0.000526,1
1678442599.663808,1678442600.162681,2025.584982,2026.083855,0.498874,0,108,0,4752,,44,,44,,44,0,76203.611,0,0,,0,,0,,0,,0.004662364,,47.676,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442600.164914,1678442600.654168,2026.086088,2026.575342,0.489255,0,111,0,4884,,44,,44,,44,0,79860.196,0,0,,0,,0,,0,,0.004447764,,47.613,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442600.668459,1678442601.164056,2026.589633,2027.08523,0.495598,1,80,44,3516,44,44,44,40,44,43.95,710.253,56755.663,0,0,0,0,0,0,0,0,,0.006273381,64,47.962,1,0,0,0,0,0,0,0,1,0.988,0,0.013,14600,1011.2,0,0,,0,,0,,0.000346,1
1678442597.517247,1678442597.517249,2023.438421,2023.438423,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442601.255329,1678442601.674211,2027.176503,2027.595385,0.418883,0,60,0,2640,,44,,44,,44,0,50419.791,0,0,,0,,0,,0,,0.007099697,,47.567,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442601.756261,1678442602,2027.677435,2028.104964,0.42753,1,61,44,2680,44,44,44,40,44,43.934,823.334,50148.544,0,0,0,0,0,0,0,0,,0.007125481,64,49.016,1,0,0,0,0,0,0,0,1,0.984,0,0.016,14600,1007.213,0,0,,0,,0,,0.000357,1
1678442602,1678442601.613722,2027.534894,2027.534896,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442602.285004,1678442602.695157,2028.206178,2028.616331,0.410154,0,35,0,1540,,44,,44,,44,0,30037.487,0,0,,0,,0,,0,,0.012063327957602107,,46.086,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442602.785503,1678442603.202823,2028.706677,2029.123997,0.417321,0,35,0,1540,,44,,44,,44,0,29521.638,0,0,,0,,0,,0,,0.012274118,,49.286,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442602.637149,1678442602.637152,2028.558323,2028.558326,4e-06,2,0,120,0,60,,60,,60,,248638770.8,0,0,0,0,,0,,0,,2.86102294921875e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442603.286673,1678442603.713731,2029.207847,2029.634905,0.427059,1,60,44,2636,44,44,44,40,44,43.933,824.242,49379.596,0,0,0,0,0,0,0,0,,0.007238271,64,48.717,1,0,0,0,0,0,0,0,1,0.983,0,0.017,14600,1006.933,0,0,,0,,0,,0.000416,1
1678442603.790318,1678442604.221606,2029.711492,2030.14278,0.431289,0,96,0,4224,,44,,44,,44,0,78351.174,0,0,,0,,0,,0,,0.004539874,,46.677,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442604.291517,1678442604.732378,2030.212691,2030.653552,0.440862,0,98,0,4312,,44,,44,,44,0,78246.71,0,0,,0,,0,,0,,0.004544959,,47.98,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442593.155239,1678442593.155239,2019.076413,2019.076413,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678442604.792547,1678442605.241582,2030.713721,2031.162756,0.449036,1,49,44,2152,44,44,44,40,44,43.918,783.902,38339.916,0,0,0,0,0,0,0,0,,0.009354894,64,48.939,1,0,0,0,0,0,0,0,1,0.98,0,0.02,14600,1003.102,0,0,,0,,0,,0.00042,1
1678442605,1678442605.828461,2031.253314,2031.749635,0.496322,0,51,0,2244,,44,,44,,44,0,36170.07,0,0,,0,,0,,0,,0.009926419,,47.941,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442605.835422,1678442606,2031.756596,2032.250764,0.494169,1,50,44,2196,44,44,44,40,44,43.92,712.307,35550.588,0,0,0,0,0,0,0,0,,0.010085062104828504,64,48.22,1,0,0,0,0,0,0,0,1,0.98,0,0.02,14600,1003.52,0,0,,0,,0,,0.000342,1
1678442590.578074,1678442590.578076,2016.499248,2016.49925,3e-06,2,0,656,0,328,,328,,328,,1805081077,0,600,0,300,,300,,300,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678442606.336601,1678442606.766555,2032.257775,2032.687729,0.429955,0,31,0,1364,,44,,44,,44,0,25379.397,0,0,,0,,0,,0,,0.014331801732381185,,48.355,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442606.542174,1678442606.542175,2032.463348,2032.463349,2e-06,2,0,656,0,328,,328,,328,,2686220500,0,600,0,300,,300,,300,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678442606.837906,1678442607,2032.75908,2033.191374,0.432295,0,35,0,1540,,44,,44,,44,0,28499.049,0,0,,0,,0,,0,,0.012714533244862276,,46.543,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442603.661135,1678442603.661137,2029.582309,2029.582311,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442607.363021,1678442607.799039,2033.284195,2033.720213,0.436019,1,71,44,3120,44,44,44,40,44,43.944,807.304,57245.213,0,0,0,0,0,0,0,0,,0.006228828,64,48.915,1,0,0,0,0,0,0,0,1,0.986,0,0.014,14600,1009.577,0,0,,0.001,,0.001,,0.000615,1
1678442607.866818,1678442608.309043,2033.787992,2034.230217,0.442226,0,63,0,2772,,44,,44,,44,0,50146.308,0,0,,0,,0,,0,,0.007132661,,47.27,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442607.757926,1678442607.757928,2033.6791,2033.679102,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442608.372646,1678442608.820378,2034.29382,2034.741552,0.447733,1,27,44,1184,44,44,44,40,44,43.852,786.183,21155.467,0,0,0,0,0,0,0,0,,0.017220460451566257,64,46.889,1,0,0,0,0,0,0,0,1,0.963,0,0.037,14600,986.074,0,0,,0,,0,,0.000258,1
1678442608.910006,1678442609,2034.83118,2035.242564,0.411385,0,10,0,440,,44,,44,,44,0,8556.464,0,0,,0,,0,,0,,0.045709318584865995,,49.1,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442608.780913,1678442608.780915,2034.702087,2034.702089,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442609,1678442609.822307,2035.332014,2035.743481,0.411468,0,10,0,440,,44,,44,,44,0,8554.734,0,0,,0,,0,,0,,0.045718564,,47.2,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442609.911732,1678442610.353263,2035.832906,2036.274437,0.441532,1,10,44,436,44,44,44,40,44,43.6,797.224,7899.768,0,0,0,0,0,0,0,0,,0.049058993657430015,64,51.7,1,0,0,0,0,0,0,0,1,0.9,0,0.1,14600,921.6,0,0,,0,,0,,0.000378,1
1678442607.239336,1678442607.239338,2033.16051,2033.160512,3e-06,2,0,656,0,328,,328,,328,,1805081077,0,600,0,300,,300,,300,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678442582.336425,1678442582.336425,2008.257599,2008.257599,1e-06,1,0,102,0,102,,102,,102,,816000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442580.766945,1678442580.766945,2006.688119,2006.688119,1e-06,1,0,115,0,115,,115,,115,,920000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442610.451582,1678442610.856412,2036.372756,2036.777586,0.404831,0,10,0,440,,44,,44,,44,0,8694.987,0,0,,0,,0,,0,,0.044981109,,46.4,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442610.956615,1678442611.455418,2036.877789,2037.376592,0.498804,1,25,44,1096,44,44,44,40,44,43.84,705.688,17578.042,0,0,0,0,0,0,0,0,,0.020783464113871258,64,48.4,1,0,0,0,0,0,0,0,1,0.96,0,0.04,14600,983.04,0,0,,0,,0,,0.000343,1
1678442611.457648,1678442612,2037.378822,2037.874954,0.496133,0,65,0,2860,,44,,44,,44,0,46116.676,0,0,,0,,0,,0,,0.007752061,,49.077,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442610.698241,1678442610.698241,2036.619415,2036.619415,1e-06,1,0,114,0,114,,114,,114,,912000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442611.960636,1678442612.394593,2037.88181,2038.315767,0.433958,0,65,0,2860,,44,,44,,44,0,52723.984,0,0,,0,,0,,0,,0.00678058,,47.846,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442612.482745,1678442612.938866,2038.403919,2038.86004,0.456122,1,47,44,2064,44,44,44,40,44,43.915,771.723,36200.844,0,0,0,0,0,0,0,0,,0.009915673,64,49.532,1,0,0,0,0,0,0,0,1,0.979,0,0.021,14600,1002.213,0,0,,0,,0,,0.000413,1
1678442613.003304,1678442613,2038.924478,2039.364304,0.439827,0,40,0,1760,,44,,44,,44,0,32012.586,0,0,,0,,0,,0,,0.011277590042505508,,47.8,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442609.805013,1678442609.805015,2035.726187,2035.726189,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442613.504632,1678442613.992894,2039.425806,2039.914068,0.488263,1,50,44,2196,44,44,44,40,44,43.92,720.923,35980.613,0,0,0,0,0,0,0,0,,0.009964529,64,47.48,1,0,0,0,0,0,0,0,1,0.98,0,0.02,14600,1003.52,0,0,,0,,0,,0.000331,1
1678442614.006419,1678442614.495649,2039.927593,2040.416823,0.489231,0,81,0,3564,,44,,44,,44,0,58279.199,0,0,,0,,0,,0,,0.006115377,,47.951,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442613.901437,1678442613.901439,2039.822611,2039.822613,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442614.507007,1678442615,2040.428181,2040.920484,0.492304,0,79,0,3476,,44,,44,,44,0,56485.408,0,0,,0,,0,,0,,0.006311579,,46.975,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442615,1678442615.501702,2040.928764,2041.422876,0.494113,1,63,44,2768,44,44,44,40,44,43.937,712.388,44815.658,0,0,0,0,0,0,0,0,,0.007969549,64,48.032,1,0,0,0,0,0,0,0,1,0.984,0,0.016,14600,1007.746,0,0,,0,,0,,0.000262,1
1678442614.924913,1678442614.924915,2040.846087,2040.846089,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442615.508396,1678442615.976763,2041.42957,2041.897937,0.468368,0,49,0,2156,,44,,44,,44,0,36825.736,0,0,,0,,0,,0,,0.009757648,,48.163,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442616,1678442616.507348,2041.932994,2042.428522,0.495529,1,55,44,2416,44,44,44,40,44,43.927,710.352,39004.782,0,0,0,0,0,0,0,0,,0.009176444,64,45.691,1,0,0,0,0,0,0,0,1,0.982,0,0.018,14600,1005.382,0,0,,0,,0,,0.000369,1
1678442617,1678442617.008404,2042.459994,2042.929578,0.469585,0,33,0,1452,,44,,44,,44,0,24736.736,0,0,,0,,0,,0,,0.0146745,,50,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442605.155184,1678442605.155184,2031.076358,2031.076358,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678442617.081422,1678442617.541111,2043.002596,2043.462285,0.45969,0,31,0,1364,,44,,44,,44,0,23737.741,0,0,,0,,0,,0,,0.015322963,,48.839,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442617.600466,1678442618.010031,2043.52164,2043.931205,0.409566,1,11,44,480,44,44,44,40,44,43.636,859.446,9375.779,0,0,0,0,0,0,0,0,,0.040956497,64,49.182,1,0,0,0,0,0,0,0,1,0.909,0,0.091,14600,930.909,0,0,,0,,0,,0.000373,1
1678442618.105016,1678442618.511068,2044.02619,2044.432242,0.406053,0,10,0,440,,44,,44,,44,0,8668.817,0,0,,0,,0,,0,,0.045116901,,49.3,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442618.606713,1678442619.044267,2044.527887,2044.965441,0.437555,1,11,44,480,44,44,44,40,44,43.636,804.471,8776.042,0,0,0,0,0,0,0,0,,0.043755388259887694,64,49.273,1,0,0,0,0,0,0,0,1,0.909,0,0.091,14600,930.909,0,0,,0,,0,,0.00035,1
1678442619.134102,1678442619.547679,2045.055276,2045.468853,0.413578,0,10,0,440,,44,,44,,44,0,8511.094,0,0,,0,,0,,0,,0.045952982,,51.4,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442615.948826,1678442615.948828,2041.87,2041.870002,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442619.636963,1678442620.048862,2045.558137,2045.970036,0.4119,0,10,0,440,,44,,44,,44,0,8545.762,0,0,,0,,0,,0,,0.045766566,,49.3,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442620.138064,1678442620.636279,2046.059238,2046.557453,0.498216,1,76,44,3340,44,44,44,40,44,43.947,706.521,53631.335,0,0,0,0,0,0,0,0,,0.006642869,64,49.171,1,0,0,0,0,0,0,0,1,0.987,0,0.013,14600,1010.526,0,0,,0.001,,0.001,,0.000516,1
1678442620.045303,1678442620.045305,2045.966477,2045.966479,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442620.641398,1678442621.138325,2046.562572,2047.059499,0.496928,0,76,0,3344,,44,,44,,44,0,53834.758,0,0,,0,,0,,0,,0.006625694,,47.632,,0,,0,,0,,0,,1,,0,,1024,,0,,,,,,,1
1678442621.068723,1678442621.068725,2046.989897,2046.989899,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442622.092635,1678442622.092636,2048.013809,2048.01381,2e-06,2,0,120,0,60,,60,,60,,437937644.9,0,0,0,0,,0,,0,,1.1920928955078125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442626.189087,1678442626.189089,2052.110261,2052.110263,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442627,1678442627.212632,2053.133804,2053.133806,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442617.159652,1678442617.159652,2043.080826,2043.080826,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678442628,1678442628.236692,2054.157864,2054.157866,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442632.333034,1678442632.333035,2058.254208,2058.254209,2e-06,2,0,120,0,60,,60,,60,,491381798.9,0,0,0,0,,0,,0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442633.356605,1678442633.356607,2059.277779,2059.277781,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442634.380571,1678442634.380573,2060.301745,2060.301747,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442638.476864,1678442638.476866,2064.398038,2064.39804,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442639.500485,1678442639.500487,2065.421659,2065.421661,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442612.337454,1678442612.337454,2038.258628,2038.258628,1e-06,1,0,102,0,102,,102,,102,,816000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442610.767177,1678442610.767177,2036.688351,2036.688351,1e-06,1,0,115,0,115,,115,,115,,920000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442629.160181,1678442629.160181,2055.081355,2055.081355,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678442640.699053,1678442640.699053,2066.620227,2066.620227,1e-06,1,0,114,0,114,,114,,114,,912000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442641,1678442640.524492,2066.445664,2066.445666,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442644.620808,1678442645,2070.541982,2070.541984,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442645.644376,1678442645.644378,2071.56555,2071.565552,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442646.668349,1678442646.668351,2072.589523,2072.589525,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442650.764748,1678442651,2076.685922,2076.685924,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442652,1678442651.788242,2077.709414,2077.709416,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442641.166024,1678442641.166024,2067.087198,2067.087198,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678442610.565436,1678442610.565437,2036.48661,2036.486611,2e-06,2,0,656,0,328,,328,,328,,2394059125,0,600,0,300,,300,,300,,1.1920928955078125e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678442652.812085,1678442652.812087,2078.733259,2078.733261,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442656.908617,1678442656.908619,2082.829791,2082.829793,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442657.932071,1678442657.932073,2083.853245,2083.853247,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442554.786752,1678442554.846595,1980.707926,1980.767769,0.059844,4,0,240,0,60,,60,,60,,32083.383,0,0,0,0,,0,,0,,0.019947688,,,,,,,,,,,,,,,,,,,,,,,,,,1
1678442659.317105,1678442659.560523,2085.238279,2085.481697,0.243419,8,0,480,0,60,,60,,60,,15775.27,0,0,0,0,,0,,0,,0.034773997,,,,,,,,,,,,,,,,,,,,,,,,,,1
1678442658.956133,1678442658.956135,2084.877307,2084.877309,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442663.052806,1678442663.052808,2088.97398,2088.973982,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442664,1678442664.076102,2089.997274,2089.997276,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442653.169272,1678442653.169272,2079.090446,2079.090446,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678442662.960567,1678442663.012505,2088.881741,2088.933679,0.051939,4,0,240,0,60,,60,,60,,36966.401,0,0,0,0,,0,,0,,0.017312686,,,,,,,,,,,,,,,,,,,,,,,,,,1
1678442665.100042,1678442665.100044,2091.021216,2091.021218,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442654.232999,1678442654.233001,2080.154173,2080.154175,3e-06,2,0,656,0,328,,328,,328,,1805081077,0,600,0,300,,300,,300,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678442666,1678442666.516322,2092.381604,2092.437496,0.055893,4,0,240,0,60,,60,,60,,34351.356,0,0,0,0,,0,,0,,0.018630664,,,,,,,,,,,,,,,,,,,,,,,,,,1
1678442669.196577,1678442669.196579,2095.117751,2095.117753,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442642.338003,1678442642.338003,2068.259177,2068.259177,1e-06,1,0,102,0,102,,102,,102,,816000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442640.768026,1678442640.768026,2066.6892,2066.6892,1e-06,1,0,115,0,115,,115,,115,,920000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442669.739257,1678442669.739258,2095.660431,2095.660432,2e-06,2,0,656,0,328,,328,,328,,2686220500,0,600,0,300,,300,,300,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678442670.219942,1678442670.219944,2096.141116,2096.141118,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678442671,1678442671,2096.621884,2096.621884,1e-06,1,0,114,0,114,,114,,114,,912000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
